x,y,token
55.7782,16.3925,flask
34.41083,-12.623476,whenever
-29.837027,-30.445698,gentle
31.746359,1.5261546,french
29.145672,-52.70818,jane_fairfax
-11.446223,41.097343,milk
54.62997,2.6889074,little_joe
-13.04717,9.472484,ended
49.486084,-24.412115,whilst
-30.27985,17.00345,stretched
-23.209614,52.348717,weight
23.263483,-27.4807,eager
10.165562,-52.87432,attachment
46.540375,27.008833,dropped
-9.942694,-40.92261,expect
19.747887,27.222311,lines
-8.618446,-7.8566346,substance
-19.888815,53.45715,breadth
-5.3775077,14.967516,swift
-0.46332565,-34.691,acquainted
45.9014,28.056631,threw
37.00124,21.490938,opening
52.769,-14.855006,hal
-46.187096,9.392326,gospel
20.039305,-2.4257574,sailor
15.606187,14.4336405,colour
-22.814095,0.98913383,weak
0.6196191,-30.875156,mistaken
-42.109837,-31.021336,awake
-30.117422,-3.3261318,signs
-14.459118,9.96221,solemn
-37.93851,-21.34787,obey
37.36787,41.350826,rolled
52.00795,-8.712558,pause
-29.327835,49.648018,ram
-45.43641,-5.7090764,established
-44.43044,-39.432194,hamlet
-35.845142,-0.0866967,committed
3.07816,-10.570154,separate
-55.46156,18.950413,absalom
44.538837,27.500786,chair
30.853891,43.94825,hung
-4.210329,33.99563,driven
-4.7970557,31.51163,heat
-41.619625,7.6006126,anointed
25.590101,-47.013508,comfortable
-26.223278,-28.5187,spare
36.998352,48.22545,legs
37.357006,22.479963,key
-27.860994,6.1733885,famine
-41.42417,-41.81005,ile
20.303936,-53.182087,hoped
-25.03412,2.594989,troubled
-25.133907,22.048485,ass
-41.624554,33.085297,hor
-18.758877,47.19063,purple
66.44059,-9.902641,cassi
-32.983475,-1.5219163,idols
-4.89469,-51.948307,conscience
23.010988,37.07575,wheel
10.308715,22.912336,falling
10.640951,-16.043089,peculiar
25.214657,-39.748856,plan
28.91768,-2.282563,jonah
7.8936763,46.701588,flame
-41.127464,30.963312,egyptians
11.570017,12.42817,strike
49.076546,-25.112867,forced
-27.317505,27.837187,consumed
-54.8597,16.04922,james
15.152046,-53.318947,satisfaction
30.488626,-38.58578,arrived
15.849164,-38.264633,fully
47.529995,-13.8036785,landlord
41.105427,-19.057156,de
57.841393,11.03688,putting
25.311344,-44.044796,mentioned
-12.140769,-6.323962,highest
38.729916,32.499706,bent
24.773335,-42.09221,favourite
-7.9343624,16.637505,faint
-39.87176,-7.9990273,knoweth
-6.8468914,3.397104,;)
-8.253563,-52.866344,resolved
-15.438243,42.594128,ring
-8.469758,7.092659,terror
16.781748,-57.619385,extraordinary
34.34911,34.30918,mast
-10.961432,2.4592206,passion
-8.427592,-52.241447,allowed
53.97361,14.733019,mate
-9.387757,-49.27043,convinced
37.110058,48.30864,shoulders
-56.51805,-8.94354,dost
10.154047,1.2683232,various
52.442696,1.609683,queer
13.31082,1.0644767,leviathan
20.259947,53.764183,pool
-10.204408,9.657168,mortal
-38.796616,-41.823357,doe
-3.8377616,-7.1345563,choice
41.206985,17.030342,shook
29.832048,8.9502,returning
3.348998,-50.291416,friendship
48.461143,-3.2477155,dr
-1.9009553,2.8474505,america
27.06263,49.849174,breast
-8.297166,25.013908,serpent
31.993319,-36.764507,begun
-30.285482,-11.05469,folly
-29.565878,46.996433,offerings
-9.61283,-50.982014,persuaded
3.6675897,-13.681,books
-20.799154,55.716026,ends
25.589119,-19.61941,telling
-56.16367,23.439615,esau
40.433254,-14.356907,mistake
28.395653,-50.54946,elizabeth
8.916531,16.551855,slow
25.684973,8.189361,dancing
27.671364,6.521308,opposite
26.268564,-1.9361975,eating
-24.36431,-35.66617,refuse
13.488179,17.854912,moving
22.8839,-39.289677,finding
-46.445755,-14.76135,patience
-20.688072,29.693401,pour
-65.71694,35.12653,gilead
-33.008217,-0.017436411,affliction
-16.478569,-8.609159,confusion
46.399086,-14.072622,admiral
16.437626,35.679974,sand
-0.63733923,-48.365837,hopes
-28.732004,50.25891,goats
53.008167,1.1140039,frightened
22.132874,-22.581661,astonishment
46.453484,22.254782,pointed
11.985422,-0.6803401,entire
-6.1621017,-48.520885,secure
51.27835,-15.352971,arthur
39.06248,34.380085,cabin
6.266514,-31.499382,highly
15.092827,-22.27632,completely
-57.568043,33.779938,stead
-39.55134,31.78862,canaan
4.2869143,-27.51187,liked
12.03314,-55.117107,behaviour
48.029064,19.780493,glance
54.938313,3.240482,farmer_brown
36.60017,23.65073,floor
-45.49618,-1.8751711,almighty
-41.301952,18.066383,wept
-41.630806,22.66296,rent
-31.180292,-41.59017,beg
26.999592,-28.329224,smiled
-32.807938,23.764923,armed
23.82048,-44.373947,proved
-25.428339,39.359875,high_places
-40.35041,-15.793913,abide
35.76537,-40.457497,school
6.4707103,-49.051277,influence
46.969986,23.797121,watching
-10.553011,-14.124457,weeks
12.530137,-35.040775,wholly
41.87143,-18.78795,em
-41.728336,34.01651,pitched
13.124078,20.21322,savage
-25.613981,4.150533,risen
-2.915679,38.507435,rocks
46.080956,27.725117,pulled
5.1039977,14.734977,cool
17.753788,-22.395798,considerable
5.1644435,-14.679291,touching
-5.412643,-32.08801,fault
-16.204094,-39.2565,prove
-20.39585,-19.111418,bought
48.36842,-15.685261,attorney
-16.303497,-3.340644,heavenly
-39.908836,31.46667,remnant
-25.842241,6.7783647,weary
16.284384,-51.45549,opportunity
-53.344177,30.54056,guard
-12.519456,-37.467155,happen
-1.9081601,-47.134094,share
34.402786,34.47226,main
7.396457,-20.316305,picture
-13.850959,-41.59122,accept
5.627773,-51.798386,proof
-24.602154,52.633873,shekels
-5.092586,-16.359642,double
-10.835709,-38.43202,mention
26.200802,-14.189509,count
8.014784,-39.62007,utmost
46.23421,-28.18522,robert
32.17736,-22.678188,odd
-20.853888,50.06457,pillars
10.552187,-25.631865,cheerful
-50.063347,-2.509073,oath
-11.190942,48.49735,royal
45.616753,-22.561365,madam
-40.320736,-8.858001,doeth
-8.206131,-43.126194,excuse
-20.027378,7.1134253,womb
45.821228,-2.7183514,president
10.03352,48.3627,star
-46.81884,-5.663278,liveth
12.4239,16.884727,brain
15.960066,-0.7256086,nantucket
4.398204,-57.596115,sensible
-3.9110045,25.404814,trumpet
-2.4516954,44.138065,flower
25.176346,43.418926,fingers
28.15608,-49.424683,lady_middleton
-7.1696653,-20.960348,shepherd
32.794685,23.821512,turns
17.562813,-53.181705,difficulty
-45.205193,13.8918705,prophesy
-4.9395194,32.893085,flood
4.3731785,-44.770733,value
5.622365,36.95915,solid
2.378473,8.124674,working
-14.1582985,-24.762028,perceived
6.180919,-54.39329,style
-43.58845,49.157303,threescore
35.634426,46.050114,forehead
43.38354,-25.364384,papa
-26.686195,12.516577,stretch
23.854496,29.673893,roll
14.71279,23.454824,stands
-20.198833,-4.243222,utter
-36.188683,5.677118,whereof
-6.6332164,14.162032,rage
34.20744,9.917653,takes
30.726515,8.526308,post
11.546169,-16.072042,ordinary
-5.4155397,48.608383,swords
52.96109,0.73096955,tired
-40.859665,-43.026756,vp
-8.478709,-31.74774,sooner
-8.284269,-37.49032,willing
-28.417414,50.38907,lambs
-0.73688674,26.344059,drop
53.162327,-5.522722,quietly
-27.977783,-35.51663,bold
31.556557,-11.520825,nice
18.248592,-40.445717,rate
-2.5033588,-49.01064,attempt
-24.384539,8.203758,search
-22.15521,36.568268,flocks
-22.53895,-9.372474,deeds
31.315844,-48.331417,isabella
14.961969,19.202309,firm
15.979538,41.973003,dim
-45.015163,7.2779565,fulfilled
-16.174765,55.017914,building
-39.08255,30.951443,tents
45.960358,-32.247215,amongst
42.242714,-20.394726,"""'"
-66.154625,29.259308,duke
35.324898,-42.37384,park
-43.907482,32.665718,ammon
-16.362291,-22.892122,learned
-36.18695,-10.059756,gift
-16.571795,-3.1753974,glorious
52.578136,-6.3814607,eagerly
-8.919821,-34.73231,possibly
-11.749845,-30.758415,grant
-26.275059,-14.911379,henceforth
29.388828,28.491438,laughter
21.002697,-23.228186,slight
51.91264,-19.599953,barbara
-2.3682468,-7.5506735,birth
31.100052,-48.432224,aunt
-12.400107,23.152813,knees
17.999422,-17.36061,finally
-11.471825,8.649414,throw
-9.769234,27.170078,thrust
-0.45280418,-40.495407,match
-13.86844,46.60156,clothed
16.839746,-57.47268,decided
-0.9502893,34.921577,storm
-2.278832,-17.530077,bringing
11.57128,-49.777313,event
6.674107,40.611214,amid
-41.387245,24.789358,pursued
28.244287,23.012587,bone
-29.358412,40.25219,tables
20.482368,-19.839518,actually
-5.350834,-47.968105,prevent
35.430107,16.017488,showed
33.010258,-50.789516,churchill
39.782516,-3.760101,poet
-40.57414,4.5978813,testimony
-34.162712,28.997778,armies
35.85203,-24.693844,thinks
-3.1816287,-54.590862,violent
16.679737,-3.895389,famous
-27.893423,-27.614504,fetch
-19.099016,40.848545,garment
-14.831439,-35.64579,perceive
-27.038916,-15.395208,add
26.218744,-25.48782,reply
-43.299908,46.746433,upward
-11.072367,-33.641685,harm
18.488712,-57.474438,interesting
-17.865961,-37.87947,content
-28.80646,2.9573255,spoiled
20.456854,53.547028,bank
28.607887,9.861101,circle
-15.768265,-25.888746,astonished
-6.888811,28.168285,entering
-2.4905834,-9.510587,virtue
32.884983,-43.56046,randalls
-14.053046,-23.176985,authority
-34.16896,-39.315193,deny
23.932812,0.9747492,castle
-9.899696,-7.143386,stronger
4.3062534,-54.213146,honourable
-57.163017,39.891953,tenth
50.45797,-21.027151,cousin
13.295241,49.47445,fiery
46.00471,-32.18513,girls
-45.87847,-11.997485,holy_ghost
37.628296,20.163948,closed
20.082733,53.913445,brook
-47.59554,24.784426,palace
-50.90298,30.808126,acts
-14.476999,0.83976066,oft
-15.437132,39.507824,cup
-39.62917,7.225484,atonement
38.421192,24.706722,inside
-25.189478,-39.634556,worst
-18.259306,-42.82243,remembrance
37.56488,-18.508337,couldn_t
33.001583,-51.729313,martin
-0.57829255,-35.667473,matters
41.591324,33.8982,carpenter
32.227356,-42.646748,barton
16.375114,41.71012,shade
-32.91308,-38.866425,dare
-33.216766,26.473263,chamber
-22.779192,45.721733,horns
23.070347,-8.13151,reading
3.1784353,-34.19332,delightful
-36.55136,-0.6140997,hated
-11.4281225,41.050808,honey
45.76145,-6.413887,hardy
-18.526094,-0.7009257,wound
-17.993093,-28.30766,indignation
-42.566505,50.914326,seventy
-20.560572,-42.116325,report
-33.495853,-9.506351,mischief
-45.30552,4.6096044,burden
54.75472,3.0856786,buster
40.828903,-35.77309,tea
-24.323353,33.647274,plant
-25.996328,23.232937,vineyard
-41.02055,-13.825706,widow
-14.885044,-16.328133,rory
-40.17788,11.968447,devils
-58.02363,25.802969,ruler
-0.57014215,10.3755665,nights
-53.465065,17.095215,philip
15.491321,-17.895271,plainly
-20.113375,-13.292603,contrary
-2.090075,-43.55115,aware
44.86271,-22.808537,m_sure
-14.291021,25.729378,spear
15.146353,-54.975426,resolution
-30.109993,-3.2924886,wonders
51.471462,-12.173461,interrupted
12.8574,30.11711,island
-46.049793,36.669262,villages
-4.1943665,47.607338,bodies
8.083044,-18.826674,dangerous
-49.72871,22.376703,pharisees
1.2631899,-41.225513,considering
-15.165992,-27.855415,compassion
-3.780754,-53.597588,courage
-39.69315,-42.24934,heare
27.99537,41.91275,upper
-55.931534,29.263428,slept
-10.367117,2.76828,dread
-39.79997,7.92241,trespass
-17.745876,39.50217,cunning
-18.106886,-34.74616,safely
44.051304,26.908968,leaning
28.801105,-26.002995,few_minutes
-40.95568,21.947401,healed
42.414955,-16.622917,wheeler
-50.547386,14.417556,daniel
15.957638,1.4778978,chase
-2.201075,-7.788971,memory
52.85271,-14.632356,ben
24.38737,33.113438,breaking
-42.78857,-11.4759655,commit
47.52707,26.729704,sprang
32.81161,-54.41346,charming
-0.3085635,-38.59893,questions
-40.296787,3.744987,gifts
-29.607014,47.00944,burnt_offerings
-47.337845,0.8866391,amen
-56.313435,-9.490484,canst
-20.80155,-19.500435,sell
-55.590153,5.4980717,afterward
-20.602682,25.859085,bitter
-43.74114,33.349113,edom
49.831158,11.72865,stairs
-45.008766,28.412132,chariot
-12.799705,-16.09061,continual
-52.032475,20.000092,elijah
15.53192,-48.50287,admiration
29.29204,30.135838,shouted
-17.42827,48.51381,hanging
17.197634,-29.131958,produced
-27.7671,14.51768,weep
-38.67738,-41.73983,feare
-42.95807,-41.3283,cassius
7.350108,-40.25065,wealth
11.983277,53.59793,row
22.112139,-43.33689,affair
-34.032383,-29.512287,holds
-3.297687,37.061657,forest
52.233494,-7.513051,loveit
23.563782,5.221285,rooms
-29.587606,46.86659,sacrifices
26.5929,35.293114,lamp
15.220298,11.567272,gay
10.051935,-4.9041047,fashion
-25.690659,35.104206,abundance
21.0965,-24.180645,expression
-43.018837,31.823608,gathered_together
41.780983,30.626719,knife
-1.5078832,-41.62527,wanting
-48.893475,29.219027,rulers
47.951057,-11.661872,sigh
22.376328,-53.12111,disposed
13.851128,24.803066,train
17.022947,-36.41907,private
-1.3262192,-41.665398,sufficient
33.023094,19.955233,carrying
-28.253395,-16.792479,laws
-55.17607,31.847479,jehoshaphat
7.455505,23.329126,sounds
-3.0404043,-55.684937,misery
29.19563,38.546474,aloft
-25.753206,-42.980835,fate
-24.631514,40.171616,images
29.482084,13.6398,moby_dick
32.23188,-13.878557,guinea
9.124683,-7.7712116,speed
-10.181976,-42.74213,explain
-36.228004,2.2762482,hearkened
-29.596045,47.68168,peace_offerings
8.377352,-31.246153,friendly
-1.9781569,15.811414,paradise
-52.37253,10.10942,job
-9.799824,-8.683845,mankind
-19.894016,-33.526844,neighbours
12.036223,15.518245,final
16.254248,-42.328545,smallest
-43.960148,-30.17298,alas
46.325893,23.905882,direction
32.449207,-51.646347,perry
-18.14017,34.363373,ashes
40.087273,17.578058,trembling
-17.457882,-39.605278,continue
44.6905,30.951267,carefully
15.529917,37.796974,midnight
11.81096,13.654241,start
41.18514,-11.139559,exeunt
38.893536,39.548576,flew
28.240496,8.669756,entrance
37.177254,-15.4480505,somebody
-36.559208,0.6081671,forsaken
14.3510475,-50.330242,earnest
-18.849396,-0.3093894,cruel
8.366494,42.581135,o_er
-57.440624,39.22178,fifth
42.953133,-10.296034,harpooneer
-41.783257,49.925896,ten_thousand
54.101063,-14.970991,fisher
47.408886,25.47544,hurried
42.062115,-20.538523,e
29.100008,-11.335021,merry
-17.70709,-34.946705,gain
-7.003008,-45.607124,attend
-40.788902,-39.36991,looke
59.32086,-1.0977788,bildad
38.38775,-14.127647,game
46.91933,-14.829574,william
35.15062,19.097292,shoes
35.687828,44.91004,brow
-6.690535,43.31455,smell
-27.389492,2.7995183,shed
59.333454,-1.0970455,peleg
-12.535981,-17.751022,treasure
19.388664,-18.374773,discovered
-23.262096,34.51282,harvest
32.33982,-39.20111,agreed
16.595444,9.127521,aloud
-45.37255,25.793667,abode
-10.360844,5.3121014,yield
-31.233831,-13.986301,remove
40.580883,32.92854,rope
18.177725,27.808445,sailors
-9.651318,34.065796,hidden
-6.854605,41.309917,fruits
32.973827,14.172913,seated
-46.68147,-35.64177,lords
-13.3707905,-9.222471,direct
-65.78048,33.77385,dan
-37.462273,0.17250848,despised
-14.392524,-8.605132,approach
-4.5638494,-46.680733,express
53.32233,5.3592906,rabbit
50.12338,19.385014,staring
-0.39480254,-10.551614,alike
14.735372,-53.117336,gratitude
3.5841887,-48.727177,suffering
-43.113194,-34.706066,bloody
-38.484085,16.29718,judges
-12.855239,-26.110691,refused
19.57471,47.95213,steel
-31.581573,0.64837706,vengeance
-3.195141,11.212005,dying
23.654013,-44.314957,occurred
20.577034,-7.411609,orders
-33.433735,-3.3103392,abomination
-42.75784,-3.918862,dominion
-43.396652,-23.202274,beseech
3.4186182,-15.234363,language
-42.770374,-2.790714,exalted
-12.318789,-2.5828943,maker
37.26639,34.077763,stern
-8.948762,-34.786232,idle
-8.19328,9.487215,wondrous
-26.112244,52.051716,wheat
13.898811,44.986652,shining
19.43276,9.988956,throat
-42.99167,-37.165337,rome
-26.843317,16.6299,michael
-55.48878,16.774357,simon
-2.4938195,-0.8018354,spiritual
-10.626295,-40.412357,enjoy
48.9324,-13.015379,landlady
21.754305,-46.536495,impatient
-42.084763,-7.1975584,bringeth
-17.213625,32.913383,devour
-36.49182,4.706981,foundation
27.666471,-52.219814,mrs_smith
14.531365,10.459662,busy
32.007748,45.05882,lean
7.8635855,-55.789917,terms
0.8226152,-5.389491,universe
12.857013,48.75111,wheels
-28.463707,-6.0034995,exceeding
30.593216,-10.188895,somewhere
17.33532,-45.391106,required
22.784224,-32.03477,ceased
-28.377207,-14.736714,endure
-37.58206,1.9644898,sware
12.987274,42.288033,rolling
-38.68163,-41.705917,thinke
42.422005,31.262285,bag
-2.5446243,35.020058,hail
-54.933395,-10.242119,wast
-22.49633,-26.58234,helped
-19.882633,-25.882595,rejoiced
38.345306,-14.698008,luck
3.6011393,-29.294065,clever
-30.450844,2.7917557,dwelling
6.9917874,37.959465,globe
32.688797,-50.417408,palmer
30.738756,-11.639731,plenty
-28.50361,16.146542,crying
-33.364826,-1.730404,abominations
7.1400414,-46.383125,wishes
-14.957709,10.725325,harp
-1.2976292,2.396152,ages
25.856148,-30.078863,parted
34.011272,-39.487194,spend
-25.083164,22.288763,ox
25.292587,-27.709553,listened
-8.508168,37.50404,root
49.353683,-16.729,de_grey
-18.359303,-6.551169,majesty
-44.6101,17.486864,78
44.072536,25.243616,car
-11.552949,-38.888268,belong
36.106724,-12.030147,playing
45.098873,-21.89073,ay
-19.673279,7.703239,virgin
47.88827,-8.428822,"----"""
33.477905,35.243504,harpoon
32.240105,-43.5881,uppercross
-4.2317176,32.28389,desert
-4.821998,-28.910769,advice
-17.249523,20.978436,hungry
-10.582964,-6.038054,male
38.074165,29.663885,pipe
-30.424362,36.081245,brake
-3.6300874,15.031691,flight
24.69942,0.2836744,market
-40.461945,28.820425,captive
-3.9585772,25.319708,shout
-28.310787,50.444332,rams
-2.93551,2.1786883,poems
-42.83847,-41.335274,antony
-16.729307,-24.163311,chose
-1.0713862,21.962011,bearing
-56.383827,4.6920843,55
4.985245,-57.315094,amiable
44.551243,-1.7324483,bull
34.839573,-7.823565,thief
53.650917,-16.703415,franklin
33.326805,16.998152,bore
-10.564334,-6.0448766,female
42.52061,-16.556303,bursal
35.170544,29.092436,tied
19.059418,-43.077953,alarm
-45.87931,30.78138,syria
-45.34947,19.294603,prayed
-40.08848,27.396137,slaughter
-55.317947,39.919685,passover
-6.358875,6.0825853,horrible
-39.2095,17.927145,kindled
-10.688722,-47.423504,offended
-28.581835,11.392548,countries
14.272509,-53.723648,expectation
26.144043,-51.198082,henrietta
31.385748,39.27049,bows
-5.356237,-47.80502,proceed
4.508506,29.672974,horn
5.6018534,-31.20562,attached
-19.726603,37.26261,planted
-53.936863,26.229607,household
38.08046,-28.109537,forgot
4.1427293,5.185137,lovely
20.826689,40.406338,lightning
-34.354256,13.67877,selah
21.68526,32.72244,yards
1.8577608,-22.70605,gives
-30.298311,40.77032,chambers
43.26859,34.48064,ivory
49.196415,10.325285,inn
-9.055963,-33.06306,anyone
3.2201738,-43.076046,indifferent
2.6680686,-31.856655,absolutely
16.18007,-51.313797,invitation
32.462215,7.6571355,dressed
30.5032,-52.431904,frank
32.490154,-50.070312,harville
29.320242,44.053154,thin
-4.7624288,29.497925,shine
-9.08137,18.666285,wounded
-2.0538785,-1.7569087,mystery
-14.912408,-6.243808,revealed
-15.633851,-0.6615485,foe
-43.247765,17.39152,worshipped
-23.067635,-17.361635,justified
-42.134144,-8.136343,taketh
26.25639,-1.9272313,drinking
-55.40375,-9.651033,shouldest
48.640984,-13.383512,chimney
29.019686,40.29802,sails
-41.37882,-42.052547,againe
14.291457,-54.694813,concern
45.67248,-7.2513323,simply
-40.04532,-9.557922,speaketh
9.321641,-55.551456,humour
-36.24161,-35.90213,deed
0.21396846,-55.356544,credit
-45.23631,14.928403,charged
-8.414054,5.243302,likeness
-19.940773,35.157696,loins
35.89358,29.357546,coffin
-35.738644,-21.016369,repent
-41.67897,27.48561,smitten
-11.594553,-30.898163,message
42.494217,-1.7713771,pip
-62.101433,25.254776,eleazar
-65.64414,33.83356,reuben
-27.44128,14.814969,weeping
-15.795331,46.55469,chains
-44.697872,38.85634,amorites
-7.4928136,40.114643,vine
-47.693974,-35.693848,exit
-6.2500877,-42.47441,hint
4.716005,23.312767,delicate
-4.5093975,3.6905992,immortal
-18.261253,-34.906963,needs
-0.6060847,-42.347546,mrs_ferrars
5.2318196,35.45111,forms
-31.766808,-12.259173,punishment
9.06698,0.28901953,roman
-3.5066614,5.186118,dreams
48.863224,-5.763865,pointing
-58.461464,32.615944,hebron
3.9346156,33.164337,base
30.73649,-24.846619,pressed
8.368434,-53.75016,disposition
31.425165,-44.891663,kellynch
-14.545136,-45.899433,offence
-11.106856,37.96291,fowls
-9.38202,37.236095,branch
25.704473,-29.60565,watched
23.589678,3.307689,farm
35.570232,19.008116,pair
28.294151,26.470444,setting
-65.65,33.913364,gad
47.373363,3.396084,margery
47.828938,-6.429815,lawrence
26.248283,-46.561954,parties
-17.779387,15.70944,talents
-4.3127866,-47.857582,avoid
-45.28716,-34.942936,ghost
29.748173,-36.40013,lately
-7.9105787,-48.374054,overcome
39.089146,38.744644,flung
53.90539,-16.53376,felix
-63.90623,31.930252,levi
-37.605114,37.432007,lebanon
17.924948,48.373863,colours
-33.4618,-2.450603,defiled
15.058498,-1.4691951,whalemen
26.439043,-27.041834,listening
-15.904804,-18.203983,parents
-19.664053,-23.249468,trusted
32.612885,-41.252388,settle
2.0317175,-52.31543,necessity
6.020899,17.558275,visible
-1.9953564,-25.915283,anywhere
14.300332,-1.69931,american
-54.846546,36.01261,governor
-27.04605,42.786274,wave
11.7574415,-50.77131,success
-48.710365,-9.232474,gracious
-48.01551,32.913704,galilee
-11.586355,-33.1327,trial
42.26042,-22.060183,comrade
22.46444,-31.75079,fears
-18.975054,47.063034,scarlet
11.730203,45.422943,sunset
4.7245536,16.116392,sleeping
-35.134293,30.695778,assembly
21.494389,-45.494152,information
-18.311735,-7.2542496,humble
-23.434502,-22.00895,deceived
8.659327,-17.989136,action
0.6132507,31.316156,eden
17.30411,45.73258,mass
-16.837152,25.63718,bosom
-20.854162,-30.97609,younger
8.209354,11.219523,advance
-15.903262,-5.133968,triumph
7.157222,19.153807,mild
49.637596,-17.661757,sir_arthur
-21.071995,-32.85126,brothers
12.187769,-18.152683,remains
49.57873,-4.0518436,secretary
-21.840366,-36.173695,reasons
31.49339,35.05395,craft
-10.517018,-46.899,assured
46.18085,-3.472148,marquis
21.792774,-35.27248,proceeded
-24.20279,-2.037974,mourning
-23.343435,-24.678076,messenger
-26.590689,1.8600012,confounded
-7.268167,-41.337337,miss_dashwood
-40.527287,7.185949,sanctify
46.735466,12.909822,steadily
5.0298944,-57.02335,pleasing
34.618187,44.890915,jaw
50.5657,-9.855285,"""--"
-11.805703,-28.607567,accepted
-26.792078,31.096903,divide
5.3287992,49.003918,indian
-53.010952,14.193006,jew
10.77444,13.660105,wake
-5.038384,1.2582275,lovers
20.257483,-44.785107,delay
29.821522,-39.710903,couple
-5.4626865,-12.989871,murder
39.420036,-17.804497,--'
-39.67142,-25.794945,yoke
-8.428012,-19.125637,wit
-31.002619,-11.144427,guilty
13.440118,-44.316605,expressed
19.880457,4.367492,grove
-19.873201,53.255966,measured
1.5111489,-42.319923,scheme
-3.6816778,-29.719587,wants
26.696035,-36.648544,employed
11.902213,25.284101,larger
-15.296199,38.77514,pot
3.5468032,-2.0473964,powerful
4.9102664,-47.64576,constant
19.845041,-43.73686,absence
38.627502,-22.54686,nonsense
27.435152,-31.124544,recovered
-9.137407,-10.897113,hitherto
-0.12538141,-45.124332,reasonable
-57.68867,3.823557,54
8.690826,-39.694115,safety
-46.236557,11.267618,decree
-12.023747,-19.39945,presented
11.126681,-18.199545,impression
45.270313,4.1756344,asleep
-22.394648,-34.58399,?)
-5.1342626,3.5317678,sacred
20.195127,48.968765,enormous
-20.376747,29.882605,hang
16.025919,53.11236,yard
-14.680164,25.737041,staff
14.971481,50.612373,wing
0.044211805,37.494385,roots
-49.640076,22.66562,scribes
30.665207,-43.610256,arrival
-46.11632,9.544591,preached
-19.64228,28.984308,bind
-2.1787724,-17.803198,sending
-60.917152,29.138521,ishmael
1.1508232,38.341686,roof
-19.664474,46.50543,covering
-14.108224,-38.703575,consent
2.9767718,35.159435,lights
20.640821,24.23609,silently
29.711054,-30.258703,begged
-49.360626,42.559856,instruments
-25.851263,-33.48647,whoever
0.57476383,-25.14282,notion
37.79533,0.7272328,awful
-27.348045,37.743717,treasures
-36.37324,22.439041,forty_years
6.496377,-54.982105,importance
-22.741653,30.672665,heap
-24.005709,-0.6633093,grief
-25.198557,45.974045,thereon
25.557066,4.731783,mile
43.42947,6.1650004,dull
14.063377,18.45377,motion
-40.67666,33.936954,bethel
-47.544376,13.58884,baptized
47.796124,-19.08931,asking
-7.4987054,-51.9773,intended
35.52222,-36.90445,o_clock
34.91165,-41.047012,abbey
7.7445354,37.943523,surface
16.00295,-54.163124,regret
-0.59262604,-42.222588,unhappy
52.084988,-19.005226,mrs_theresa
14.682761,-1.0124378,fishery
19.082792,-34.006073,gained
-8.601752,41.51366,grapes
32.112152,-7.308957,instrument
9.6338215,2.903998,mixed
36.18206,37.487846,swiftly
-24.467651,48.7546,asses
-19.855576,31.864248,washed
32.061127,-42.62174,lyme
-46.2557,-8.550273,inherit
-1.1354688,19.388887,wandering
-54.178833,21.029877,53
27.836594,-28.930958,earnestly
-20.631008,55.39443,corners
-24.272696,-40.30084,wretched
17.035902,-21.381065,melancholy
33.959167,46.744648,wore
20.845364,-51.78969,inclined
2.3868198,-39.23399,example
32.762547,47.323235,coloured
31.656466,-50.78911,mrs_musgrove
-38.89258,-16.656054,forgiven
-30.529884,2.9141288,habitation
-20.12633,48.4917,rings
-43.457855,48.750465,six_hundred
31.572105,6.996932,size
21.870983,31.390615,narrow
-9.307012,-42.056877,suspect
6.53161,-22.984888,instance
55.263737,3.979933,green_forest
-33.67306,37.789944,pitch
-46.781494,14.767709,tidings
-7.579746,33.87646,dried
5.2836027,8.946429,seeking
-51.3567,-5.0274496,redeemed
0.6516964,36.697838,wet
24.999317,-6.0051036,keeping
0.35147566,-34.971428,ignorant
13.565733,1.2118137,monster
-36.435226,26.490328,horsemen
-12.836895,-52.41872,ignorance
4.599235,17.995642,endless
-12.961373,25.70893,arrows
3.2257688,17.018093,unseen
-20.247282,5.8775887,played
40.196075,8.768463,bottle
10.638553,4.8453097,native
7.3371673,-41.552094,estate
-45.78942,30.151932,chaldeans
50.813503,5.1755238,cat
16.125448,-14.154704,marked
-55.213127,22.708197,abimelech
-41.078503,-42.932186,downe
27.81217,-52.02871,mrs_clay
-17.46971,38.653603,stuff
3.8011687,-29.239166,good_natured
-1.7358557,41.05997,soil
-1.6385396,-39.80637,depend
-39.02182,5.3794208,sanctified
15.848266,-53.55611,anxiety
42.796844,25.724812,softly
15.589189,-49.982662,immediate
-17.18489,54.153706,compass
-2.3913262,-29.446585,lucky
-10.316101,9.851746,stroke
16.813982,38.56492,ice
-18.630487,26.55325,belly
8.116679,27.452248,solitary
-18.522442,50.403553,cherubims
5.039291,-30.727518,prize
-57.533607,5.1307864,57
-61.037907,31.557056,noah
-31.728388,36.690495,baal
-49.50825,22.805508,chief_priests
-15.289194,23.11836,ride
-15.935242,-29.942545,sentence
-41.370167,35.17979,jericho
19.10997,-50.223335,severe
22.204826,35.60797,hollow
3.3217022,46.767475,western
-4.384246,-41.68862,pains
-20.765871,-31.025902,eldest
52.752075,5.37962,fox
-24.739325,20.084238,fed
43.361557,-25.339529,mamma
11.428668,-43.104733,enjoyment
-39.671535,27.078129,bands
-20.821234,44.872734,cedar
-21.98112,-8.670492,minds
-22.915627,3.6410093,prevailed
38.386223,6.1231656,uniform
